5000,1.423841482
5001,1.423843535
5002,1.423845588
5003,1.423847641
5004,1.423849694
5005,1.423851747
5006,1.423853743
5007,1.423855738
5008,1.423857733
5009,1.423859729
5010,1.423861724
5011,1.42386372
5012,1.423865715
5013,1.423867711
5014,1.423869706
5015,1.423871701
5016,1.423873697
5017,1.423875692
5018,1.423877688
5019,1.423879683
5020,1.423881679
5021,1.423883674
5022,1.42388567
5023,1.423887665
5024,1.42388966
5025,1.423891656
5026,1.423893651
5027,1.423895647
5028,1.423897642
5029,1.423899638
5030,1.423901633
5031,1.423903628
5032,1.423905624
5033,1.423907619
5034,1.423909615
5035,1.42391161
5036,1.423913606
5037,1.423915601
5038,1.423917596
5039,1.423919592
5040,1.423921587
5041,1.423923583
5042,1.423925578
5043,1.423927574
5044,1.423929569
5045,1.423931565
5046,1.42393356
5047,1.423935555
5048,1.423937551
5049,1.423939546
5050,1.423941542
5051,1.423943537
5052,1.423945533
5053,1.423947528
5054,1.423949523
5055,1.423951519
5056,1.423953514
5057,1.42395551
5058,1.423957505
5059,1.423959501
5060,1.423961496
5061,1.423963476
5062,1.423965416
5063,1.423967355
5064,1.423969294
5065,1.423971234
5066,1.423973173
5067,1.423975112
5068,1.423977052
5069,1.423978991
5070,1.42398093
5071,1.423982869
5072,1.423984809
5073,1.423986748
5074,1.423988687
5075,1.423990627
5076,1.423992566
5077,1.423994505
5078,1.423996445
5079,1.423998384
5080,1.424000323
5081,1.424002263
5082,1.424004202
5083,1.424006141
5084,1.424008081
5085,1.42401002
5086,1.424011959
5087,1.424013899
5088,1.424015838
5089,1.424017777
5090,1.424019717
5091,1.424021656
5092,1.424023595
5093,1.424025534
5094,1.424027474
5095,1.424029413
5096,1.424031352
5097,1.424033292
5098,1.424035231
5099,1.42403717
5100,1.42403911
5101,1.424041049
5102,1.424042988
5103,1.424044928
5104,1.424046867
5105,1.424048806
5106,1.424050746
5107,1.424052685
5108,1.424054624
5109,1.424056564
5110,1.424058503
5111,1.424060442
5112,1.424062382
5113,1.424064321
5114,1.42406626
5115,1.4240682
5116,1.424070139
5117,1.424072078
5118,1.424074001
5119,1.424075886
5120,1.424077771
5121,1.424079655
5122,1.42408154
5123,1.424083424
5124,1.424085309
5125,1.424087193
5126,1.424089078
5127,1.424090963
5128,1.424092847
5129,1.424094732
5130,1.424096616
5131,1.424098501
5132,1.424100385
5133,1.42410227
5134,1.424104154
5135,1.424106039
5136,1.424107924
5137,1.424109808
5138,1.424111693
5139,1.424113577
5140,1.424115462
5141,1.424117346
5142,1.424119231
5143,1.424121116
5144,1.424123
5145,1.424124885
5146,1.424126769
5147,1.424128654
5148,1.424130538
5149,1.424132423
5150,1.424134308
5151,1.424136192
5152,1.424138077
5153,1.424139961
5154,1.424141846
5155,1.42414373
5156,1.424145615
5157,1.4241475
5158,1.424149384
5159,1.424151269
5160,1.424153153
5161,1.424155038
5162,1.424156922
5163,1.424158807
5164,1.424160691
5165,1.424162576
